trigger,target_id,name,ra,dec,pos_err_arcsec,enhanced,z_limit,has_position,curve_url
592916,00592916,GRB140323A,23 47 50.15,-79 54 17.6,2.1,Yes,2.3,True,https://www.swift.ac.uk/xrt_curves/00592916/
592558,00592558,BAT_Trigger_592558,,,,,,False,https://www.swift.ac.uk/xrt_curves/00592558/
592544,00592544,BAT_Trigger_592544,,,,,,False,https://www.swift.ac.uk/xrt_curves/00592544/
591392,00591392,GRB140311B,16 49 17.81,+52 43 26.4,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00591392/
590503,00590503,BAT_Trigger_590503,,,,,,False,https://www.swift.ac.uk/xrt_curves/00590503/
590206,00590206,GRB140304A,02 02 33.95,+33 28 28.7,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00590206/
589685,00589685,GRB140302A,16 55 26.23,-12 52 43.7,2.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/00589685/
589590,00589590,GRB140301A,04 38 14.14,-34 15 24.9,3.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00589590/
589505,00589505,BAT_Trigger_589505,17 44 33.73,-28 44 54.3,4.5,No,,True,https://www.swift.ac.uk/xrt_curves/00589505/
586680,00586680,GRB140215A,06 56 35.89,+41 47 10.6,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00586680/
586569,00586569,GRB140213A,07 00 36.49,-73 08 09.6,3.5,No,3.6,True,https://www.swift.ac.uk/xrt_curves/00586569/
586363,00586363,BAT_Trigger_586363,17 44 33.54,-28 44 27.0,4.6,No,,True,https://www.swift.ac.uk/xrt_curves/00586363/
585834,00585834,GRB140206A,09 41 20.25,+66 45 38.7,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00585834/
585149,00585149,GRB140129B,21 47 01.75,+26 12 22.3,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00585149/
585128,00585128,GRB140129A,02 31 33.80,-01 35 44.5,2.0,Yes,4.7,True,https://www.swift.ac.uk/xrt_curves/00585128/
584155,00584155,BAT_Trigger_584155,14 21 37.31,-61 36 23.7,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00584155/
583861,00583861,GRB140114A,12 34 05.21,+27 57 04.4,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00583861/
583338,00583338,GRB140108A,21 40 27.04,+58 44 40.7,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00583338/
583105,00583105,BAT_Trigger_583105,19 49 35.58,+30 12 30.8,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00583105/
582184,00582184,GRB131227A,04 29 30.74,+28 52 58.7,2.0,Yes,4.1,True,https://www.swift.ac.uk/xrt_curves/00582184/
581129,00581129,BAT_Trigger_581129,,,,,,False,https://www.swift.ac.uk/xrt_curves/00581129/
580267,00580267,GRB131205A,08 46 30.45,-60 09 19.9,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00580267/
579982,00579982,GRB131202A,22 56 12.95,-21 39 45.4,2.2,Yes,4.2,True,https://www.swift.ac.uk/xrt_curves/00579982/
579683,00579683,GRB131128A,23 41 13.91,+31 18 22.2,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00579683/
579571,00579571,GRB131127A,22 10 55.12,+36 36 35.0,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00579571/
578553,00578553,BAT_Trigger_578553,,,,,,False,https://www.swift.ac.uk/xrt_curves/00578553/
577968,00577968,GRB131117A,22 09 19.49,-31 45 44.2,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00577968/
576738,00576738,GRB131105A,04 43 52.23,-62 59 44.0,2.0,Yes,3.5,True,https://www.swift.ac.uk/xrt_curves/00576738/
576562,00576562,GRB131103A,23 15 41.16,-44 38 18.2,3.5,No,2.3,True,https://www.swift.ac.uk/xrt_curves/00576562/
576064,00576064,BAT_Trigger_576064,,,,,,False,https://www.swift.ac.uk/xrt_curves/00576064/
575905,00575905,GRB131026A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00575905/
575754,00575754,GRB131024B,09 38 00.76,+44 16 17.6,2.1,Yes,4.5,True,https://www.swift.ac.uk/xrt_curves/00575754/
575707,00575707,GRB131024A,19 21 55.31,-64 36 09.8,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00575707/
574935,00574935,GRB131018A,06 33 53.28,-19 53 45.7,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00574935/
574266,00574266,BAT_Trigger_574266,,,,,,False,https://www.swift.ac.uk/xrt_curves/00574266/
573667,00573667,BAT_Trigger_573667,19 49 35.69,+30 12 33.8,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00573667/
573217,00573217,BAT_Trigger_573217,19 49 35.70,+30 12 28.0,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/00573217/
573190,00573190,GRB131004A,19 44 27.19,-02 57 31.0,2.0,Yes,2.8,True,https://www.swift.ac.uk/xrt_curves/00573190/
572721,00572721,GRB131002A,16 52 51.84,+82 03 13.3,2.0,Yes,4.4,True,https://www.swift.ac.uk/xrt_curves/00572721/
572308,00572308,GRB130929A,09 00 05.78,-47 33 37.9,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00572308/
571830,00571830,GRB130925A,02 44 42.47,-26 09 09.3,3.9,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00571830/
571067,00571067,BAT_Trigger_571067,16 41 51.06,-45 32 27.5,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00571067/
570465,00570465,GRB130912A,03 10 22.16,+13 59 48.3,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00570465/
570402,00570402,IGR J17544-2619,17 54 25.66,-26 19 53.5,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00570402/
20296,00020296,GRB130904A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00020296/
568855,00568855,GRB130831B,12 49 40.75,-29 11 00.2,2.1,Yes,3.9,True,https://www.swift.ac.uk/xrt_curves/00568855/
568849,00568849,GRB130831A,23 54 29.70,+29 25 42.8,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00568849/
567163,00567163,GRB130822A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00567163/
566561,00566561,GRB130816B,11 20 04.07,-57 33 26.1,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00566561/
566545,00566545,GRB130816A,13 08 33.50,-58 56 42.6,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00566545/
566228,00566228,GRB130812A,06 09 34.94,-13 17 16.1,2.0,Yes,4.2,True,https://www.swift.ac.uk/xrt_curves/00566228/
565562,00565562,GRB130806A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00565562/
565443,00565443,BAT_Trigger_565443,17 45 35.68,-29 01 35.7,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00565443/
565263,00565263,GRB130803A,14 41 00.81,-02 29 32.3,2.3,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00565263/
564342,00564342,GRB130727A,22 03 11.75,-65 32 19.1,2.0,Yes,3.9,True,https://www.swift.ac.uk/xrt_curves/00564342/
564028,00564028,BAT_Trigger_564028,14 16 57.83,-11 07 44.7,4.4,No,,True,https://www.swift.ac.uk/xrt_curves/00564028/
563980,00563980,BAT_Trigger_563980,15 20 07.93,+00 37 40.5,4.0,No,,True,https://www.swift.ac.uk/xrt_curves/00563980/
559642,00559642,IGR J08408-4503,08 40 47.76,-45 03 32.2,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00559642/
559482,00559482,GRB130701A,23 48 54.62,+36 06 01.2,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00559482/
559221,00559221,BAT_Trigger_559221,,,,,,False,https://www.swift.ac.uk/xrt_curves/00559221/
559139,00559139,GRB130627B,,,,,,False,https://www.swift.ac.uk/xrt_curves/00559139/
559132,00559132,GRB130627A,12 17 40.08,-37 05 10.0,3.6,No,3.4,True,https://www.swift.ac.uk/xrt_curves/00559132/
559108,00559108,BAT_Trigger_559108,,,,,,False,https://www.swift.ac.uk/xrt_curves/00559108/
559075,00559075,GRB130626A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00559075/
558982,00558982,GRB130625A,22 53 07.58,+82 10 26.9,2.2,Yes,4.0,True,https://www.swift.ac.uk/xrt_curves/00558982/
558631,00558631,BAT_Trigger_558631,,,,,,False,https://www.swift.ac.uk/xrt_curves/00558631/
558399,00558399,AXP 1E1547.-540,15 50 54.39,-54 18 22.6,2.7,Yes,,True,https://www.swift.ac.uk/xrt_curves/00558399/
558271,00558271,GRB130615A,18 19 18.90,-68 09 39.8,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00558271/
557976,00557976,GRB130612A,17 19 10.58,+16 43 13.6,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00557976/
557910,00557910,BAT_Trigger_557910,,,,,,False,https://www.swift.ac.uk/xrt_curves/00557910/
557845,00557845,GRB130610A,14 57 40.75,+28 12 26.8,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00557845/
557828,00557828,GRB130609B,03 35 04.72,-40 10 33.9,3.6,No,2.8,True,https://www.swift.ac.uk/xrt_curves/00557828/
557782,00557782,GRB130609A,10 10 41.17,+24 08 00.6,3.7,No,4.2,True,https://www.swift.ac.uk/xrt_curves/00557782/
557771,00557771,GRB130608A,01 38 26.24,+41 30 09.5,2.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00557771/
557674,00557674,BAT_Trigger_557674,,,,,,False,https://www.swift.ac.uk/xrt_curves/00557674/
557589,00557589,GRB130606A,16 37 35.78,+29 47 39.3,3.6,No,4.5,True,https://www.swift.ac.uk/xrt_curves/00557589/
557466,00557466,BAT_Trigger_557466,,,,,,False,https://www.swift.ac.uk/xrt_curves/00557466/
557354,00557354,GRB130604A,16 40 45.31,+68 13 32.5,3.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00557354/
557310,00557310,BAT_Trigger_557310,11 28 48.16,+17 04 18.8,2.7,Yes,2.3,True,https://www.swift.ac.uk/xrt_curves/00557310/
557274,00557274,GRB130603A,05 47 34.50,+82 54 35.7,3.6,No,3.0,True,https://www.swift.ac.uk/xrt_curves/00557274/
556930,00556930,GRB130529A,01 37 07.69,-64 08 50.2,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00556930/
556870,00556870,GRB130528A,09 18 00.77,+87 18 03.8,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00556870/
556753,00556753,GRB130527A,20 37 06.28,-24 43 28.6,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00556753/
556533,00556533,BAT_Trigger_556533,,,,,,False,https://www.swift.ac.uk/xrt_curves/00556533/
555880,00555880,GRB130515A,18 53 45.79,-54 16 45.2,2.9,Yes,,True,https://www.swift.ac.uk/xrt_curves/00555880/
555821,00555821,GRB130514A,19 45 07.97,-07 58 35.3,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00555821/
555600,00555600,GRB130511A,13 06 34.83,+18 42 36.0,2.0,Yes,3.9,True,https://www.swift.ac.uk/xrt_curves/00555600/
555413,00555413,GRB130508A,20 21 17.22,+34 57 29.9,2.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00555413/
555096,00555096,GRB130504A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00555096/
554996,00554996,GRB130502A,09 14 16.59,-00 07 24.0,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00554996/
554635,00554635,GRB130427B,20 59 35.78,-22 32 46.8,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00554635/
554491,00554491,BAT_Trigger_554491,17 45 40.16,-29 00 31.2,4.3,No,,True,https://www.swift.ac.uk/xrt_curves/00554491/
554135,00554135,BAT_Trigger_554135,,,,,,False,https://www.swift.ac.uk/xrt_curves/00554135/
553977,00553977,GRB130420A,13 04 25.55,+59 25 27.9,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00553977/
553930,00553930,BAT_Trigger_553930,13 34 48.15,+37 10 50.9,5.4,No,,True,https://www.swift.ac.uk/xrt_curves/00553930/
553132,00553132,GRB130408A,08 57 37.92,-32 21 40.0,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/00553132/
552677,00552677,IGR 16418-4532,16 41 50.59,-45 32 23.6,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/00552677/
552383,00552383,BAT_Trigger_552383,,,,,,False,https://www.swift.ac.uk/xrt_curves/00552383/
552370,00552370,IGR J18245-2452,18 24 31.86,-24 52 14.2,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00552370/
552369,00552369,IGR J18245-2452,18 24 32.40,-24 52 11.0,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00552369/
552336,00552336,BAT_Trigger_552336,18 24 32.33,-24 52 06.8,3.6,No,3.7,True,https://www.swift.ac.uk/xrt_curves/00552336/
552142,00552142,GRB130328A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00552142/
552063,00552063,GRB130327A,06 08 09.25,+55 42 52.8,2.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/00552063/
551126,00551126,GRB130315A,10 30 10.96,-51 47 38.2,4.0,No,,True,https://www.swift.ac.uk/xrt_curves/00551126/
551030,00551030,BAT_Trigger_551030,,,,,,False,https://www.swift.ac.uk/xrt_curves/00551030/
550906,00550906,GRB130313A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00550906/
549841,00549841,BAT_Trigger_549841,18 08 39.33,-20 24 37.5,3.0,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00549841/
548276,00548276,GRB130211A,09 50 08.67,-42 20 33.1,3.9,No,,True,https://www.swift.ac.uk/xrt_curves/00548276/
547918,00547918,GRB130206A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00547918/
547420,00547420,GRB130131B,11 35 49.29,+15 02 17.0,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00547420/
547407,00547407,GRB130131A,11 24 30.38,+48 04 34.5,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00547407/
546731,00546731,GRB130122A,12 57 08.51,+59 00 53.5,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00546731/
544784,00544784,GRB130102A,20 45 41.61,+49 49 02.3,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00544784/
544381,00544381,GRB121229B,,,,,,False,https://www.swift.ac.uk/xrt_curves/00544381/
544347,00544347,GRB121229A,12 40 24.24,-50 35 38.8,2.7,Yes,,True,https://www.swift.ac.uk/xrt_curves/00544347/
544027,00544027,GRB121226A,11 14 34.14,-30 24 23.1,2.1,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00544027/
542441,00542441,GRB121217A,10 14 50.34,-62 21 01.4,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00542441/
541371,00541371,GRB121212A,11 51 10.18,+78 02 14.7,2.0,Yes,4.3,True,https://www.swift.ac.uk/xrt_curves/00541371/
540964,00540964,GRB121209A,21 47 08.95,-08 14 06.2,2.2,Yes,2.1,True,https://www.swift.ac.uk/xrt_curves/00540964/
540255,00540255,GRB121202A,17 07 11.29,+23 56 55.7,3.5,No,3.6,True,https://www.swift.ac.uk/xrt_curves/00540255/
540178,00540178,GRB121201A,00 53 52.23,-42 56 35.7,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00540178/
539866,00539866,GRB121128A,20 02 23.99,+54 17 58.3,2.0,Yes,4.9,True,https://www.swift.ac.uk/xrt_curves/00539866/
539563,00539563,GRB121125A,15 14 06.90,+55 18 49.0,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00539563/
539358,00539358,GRB121123A,20 29 16.20,-11 51 31.5,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00539358/
538575,00538575,BAT_Trigger_538575,,,,,,False,https://www.swift.ac.uk/xrt_curves/00538575/
537921,00537921,GRB121108A,05 32 46.56,+54 28 25.7,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00537921/
537266,00537266,GRB121102A,18 03 36.22,-16 57 27.5,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00537266/
537195,00537195,GRB121031A,11 23 04.91,-03 31 01.9,2.0,Yes,2.1,True,https://www.swift.ac.uk/xrt_curves/00537195/
536897,00536897,GRB121028A,18 07 35.84,-02 17 37.1,2.0,Yes,3.1,True,https://www.swift.ac.uk/xrt_curves/00536897/
536831,00536831,GRB121027A,04 14 23.44,-58 49 47.2,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00536831/
536580,00536580,GRB121024A,04 41 53.09,-12 17 28.1,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00536580/
536502,00536502,BAT_Trigger_536502,,,,,,False,https://www.swift.ac.uk/xrt_curves/00536502/
536172,00536172,GRB121017A,19 15 19.25,-01 36 15.1,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00536172/
535764,00535764,GRB121011A,17 20 51.56,+41 06 43.1,4.1,No,,True,https://www.swift.ac.uk/xrt_curves/00535764/
535747,00535747,BAT_Trigger_535747,18 08 39.37,-20 24 41.8,2.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00535747/
535026,00535026,GRB121001A,18 24 07.97,-05 39 55.8,2.3,Yes,2.2,True,https://www.swift.ac.uk/xrt_curves/00535026/
534815,00534815,GRB120927A,09 06 27.39,+00 24 57.6,2.0,Yes,3.4,True,https://www.swift.ac.uk/xrt_curves/00534815/
534402,00534402,GRB120923A,20 15 10.75,+06 13 15.9,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00534402/
534394,00534394,GRB120922A,15 38 59.60,-20 10 55.4,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00534394/
534017,00534017,BAT_Trigger_534017,,,,,,False,https://www.swift.ac.uk/xrt_curves/00534017/
533268,00533268,GRB120911A,23 51 55.84,+63 05 54.1,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00533268/
533120,00533120,BAT_Trigger_533120,17 39 11.86,-30 20 47.1,5.5,No,,True,https://www.swift.ac.uk/xrt_curves/00533120/
533060,00533060,GRB120909A,18 22 57.66,-59 26 52.5,3.5,No,,True,https://www.swift.ac.uk/xrt_curves/00533060/
532871,00532871,GRB120907A,04 58 59.98,-09 18 52.5,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00532871/
531428,00531428,GRB120819A,15 43 38.04,-07 18 32.8,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/00531428/
531267,00531267,GRB120817A,16 42 45.86,-38 21 15.0,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/00531267/
531223,00531223,GRB120816A,18 48 34.33,-06 56 17.2,2.1,Yes,3.5,True,https://www.swift.ac.uk/xrt_curves/00531223/
531003,00531003,GRB120815A,18 15 50.14,-52 07 47.4,3.6,No,5.0,True,https://www.swift.ac.uk/xrt_curves/00531003/
530808,00530808,BAT_Trigger_530808,17 48 05.92,-24 46 37.2,4.2,No,,True,https://www.swift.ac.uk/xrt_curves/00530808/
530689,00530689,GRB120811C,13 18 43.93,+62 18 01.6,2.0,Yes,4.9,True,https://www.swift.ac.uk/xrt_curves/00530689/
530267,00530267,GRB120807A,16 05 02.37,-47 28 47.6,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00530267/
530031,00530031,GRB120805A,14 26 09.81,+05 49 33.9,3.9,No,,True,https://www.swift.ac.uk/xrt_curves/00530031/
529813,00529813,BAT_Trigger_529813,,,,,,False,https://www.swift.ac.uk/xrt_curves/00529813/
529686,00529686,GRB120804A,15 35 47.43,-28 46 57.4,2.0,Yes,3.7,True,https://www.swift.ac.uk/xrt_curves/00529686/
529606,00529606,GRB120803B,20 56 56.65,+53 18 13.7,3.7,No,,True,https://www.swift.ac.uk/xrt_curves/00529606/
529582,00529582,GRB120803A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00529582/
529486,00529486,GRB120802A,02 59 22.21,+13 46 06.9,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00529486/
529095,00529095,GRB120729A,00 52 17.88,+49 56 24.5,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00529095/
529021,00529021,GRB120728A,09 08 22.75,-54 26 17.4,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00529021/
528925,00528925,BAT_Trigger_528925,,,,,,False,https://www.swift.ac.uk/xrt_curves/00528925/
528443,00528443,GRB120724A,16 20 43.19,+03 30 29.0,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00528443/
528432,00528432,BAT_Trigger_528432,17 54 25.28,-26 19 54.0,2.1,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00528432/
528195,00528195,GRB120722A,15 21 59.09,+13 15 03.7,2.6,Yes,,True,https://www.swift.ac.uk/xrt_curves/00528195/
526593,00526593,GRB120714A,11 11 56.23,-30 37 40.4,3.8,No,,True,https://www.swift.ac.uk/xrt_curves/00526593/
526351,00526351,GRB120712A,11 18 21.14,-20 02 02.7,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00526351/
526270,00526270,GRB120711B,22 06 45.70,+60 01 18.2,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00526270/
525671,00525671,GRB120703A,22 37 25.44,-29 43 27.9,3.7,No,3.3,True,https://www.swift.ac.uk/xrt_curves/00525671/
525554,00525554,BAT_Trigger_525554,,,,,,False,https://www.swift.ac.uk/xrt_curves/00525554/
525261,00525261,BAT_Trigger_525261,08 35 55.32,-43 11 08.5,2.5,Yes,2.0,True,https://www.swift.ac.uk/xrt_curves/00525261/
525152,00525152,BAT_Trigger_525152,08 35 54.83,-43 11 11.0,3.7,No,2.0,True,https://www.swift.ac.uk/xrt_curves/00525152/
524949,00524949,BAT_Trigger_524949,,,,,,False,https://www.swift.ac.uk/xrt_curves/00524949/
524542,00524542,BAT_Trigger_524542,18 51 14.57,-00 00 04.0,2.0,Yes,,True,https://www.swift.ac.uk/xrt_curves/00524542/
524128,00524128,GRB120612A,08 26 53.19,-17 34 29.3,2.2,Yes,,True,https://www.swift.ac.uk/xrt_curves/00524128/
523489,00523489,BAT_Trigger_523489,,,,,,False,https://www.swift.ac.uk/xrt_curves/00523489/
522656,00522656,GRB120521C,14 17 08.93,+42 08 35.1,3.9,No,,True,https://www.swift.ac.uk/xrt_curves/00522656/
522586,00522586,GRB120521B,13 08 02.32,-52 45 17.5,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00522586/
522578,00522578,GRB120521A,09 54 53.93,-49 25 02.1,2.3,Yes,,True,https://www.swift.ac.uk/xrt_curves/00522578/
522245,00522245,BAT_Trigger_522245,17 09 00.85,-36 18 46.6,3.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00522245/
522197,00522197,GRB120514A,18 52 00.24,-04 15 45.8,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00522197/
521567,00521567,BAT_Trigger_521567,18 45 01.66,-04 33 56.7,2.0,Yes,2.8,True,https://www.swift.ac.uk/xrt_curves/00521567/
520928,00520928,GRB120426A,,,,,,False,https://www.swift.ac.uk/xrt_curves/00520928/
520658,00520658,GRB120422A,09 07 38.38,+14 01 07.0,2.5,Yes,,True,https://www.swift.ac.uk/xrt_curves/00520658/
519874,00519874,BAT_Trigger_519874,,,,,,False,https://www.swift.ac.uk/xrt_curves/00519874/
519850,00519850,1E 1145.1-6141,11 47 28.68,-61 57 13.9,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00519850/
519380,00519380,GRB120404A,15 40 02.33,+12 53 05.2,2.0,Yes,4.3,True,https://www.swift.ac.uk/xrt_curves/00519380/
519256,00519256,GRB120403B,03 41 20.38,-89 00 35.2,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00519256/
519207,00519207,BAT_Trigger_519207,,,,,,False,https://www.swift.ac.uk/xrt_curves/00519207/
519043,00519043,GRB120401A,03 52 19.67,-17 38 09.2,2.1,Yes,,True,https://www.swift.ac.uk/xrt_curves/00519043/
518853,00518853,BAT_Trigger_518853,,,,,,False,https://www.swift.ac.uk/xrt_curves/00518853/
518792,00518792,GRB120328A,16 06 26.94,-39 20 10.3,3.6,No,,True,https://www.swift.ac.uk/xrt_curves/00518792/
518731,00518731,GRB120327A,16 27 27.53,-29 24 54.6,2.0,Yes,4.2,True,https://www.swift.ac.uk/xrt_curves/00518731/
